Examinee ID,Group,Inclusion Code,Item.001,Item.002,Item.003,Item.004,Item.005,Item.006,Item.007,Item.008,Item.009,Item.010,Item.011,Item.012,Item.013,Item.014,Item.015,Item.016,Item.017,Item.018,Item.019,Item.020,Item.021,Item.022,Item.023,Item.024,Item.025,Item.026,Item.027,Item.028,Item.029,Item.030,Item.031,Item.032,Item.033,Item.034,Item.035,Item.036,Item.037,Item.038,Item.039,Item.040,Item.041,Item.042,Item.043,Item.044,Item.045,Item.046,Item.047,Item.048,Item.049,Item.050
Examinee.03870,P,Y,A,B,B,A,A,C,B,D,B,B,D,B,C,C,D,A,D,B,A,D,A,A,B,D,A,B,B,C,C,D,B,A,D,B,C,D,C,B,B,C,B,C,A,C,A,D,C,C,A,D
Examinee.03871,L,Y,A,A,D,B,C,B,A,A,C,B,C,B,B,B,D,D,D,A,B,C,A,A,A,D,A,D,C,B,B,D,A,B,C,A,D,D,D,C,B,C,C,C,A,C,D,D,B,C,D,A
Examinee.03872,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,C,A,D,C,D,C,C,B,A,A,B,A,B,D,D,D,A,B,D,A,C,A,D,A,A,B,B,B,D
Examinee.03873,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,C,D,D,A,D,C,B,B,A,A,A,C,B,D,D,D,D,B,D,D,C,A,C,A,D,B,B,A,D
Examinee.03874,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,C,D,D,D,A,B,C,A,A,A,D,B,D,C,B,B,A,A,B,C,A,D,D,D,D,B,D,C,C,A,A,A,D,B,B,A,A
Examinee.03875,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,C,B,C,A,D,C,B,B,A,A,A,C,B,D,D,D,D,B,D,C,C,A,D,A,B,B,C,A,A
Examinee.03876,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,C,B,C,C,D,B,D,C,B,B,D,B,A,B,C,D,D,D,C,B,A,C,C,A,C,A,D,B,B,B,A
Examinee.03877,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,E,D,D,A,B,C,D,A,A,D,C,D,C,B,B,B,C,C,A,B,D,D,D,B,B,C,C,C,A,C,A,A,D,B,D,A
Examinee.03878,L,Y,A,A,A,B,C,B,A,D,B,D,A,B,A,B,D,D,D,A,B,C,C,A,A,D,A,D,C,B,B,C,C,B,B,B,C,D,D,B,B,D,C,C,A,C,D,D,B,B,B,A
Examinee.03879,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,C,B,C,A,D,A,D,C,B,B,C,C,C,C,B,D,D,D,A,B,D,C,C,A,C,A,D,B,B,B,A
Examinee.03880,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,D,D,D,A,B,C,A,B,A,C,A,D,C,B,B,D,C,B,B,D,D,D,D,A,B,C,C,C,A,C,C,D,A,A,B,A
Examinee.03881,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,C,C,B,A,D,A,B,C,B,B,C,C,D,A,B,C,D,D,B,B,A,C,C,A,A,A,D,B,B,B,A
Examinee.03882,L,Y,A,A,A,B,C,B,A,D,C,B,A,B,B,B,A,D,D,A,B,C,D,C,B,B,A,A,C,C,B,A,A,A,A,B,C,D,D,C,B,A,C,C,A,D,A,D,A,B,A,A
Examinee.03883,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,B,D,A,D,C,B,B,A,A,A,A,C,D,D,D,C,B,C,C,C,A,D,C,D,D,B,B,A
Examinee.03884,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,C,A,A,D,C,B,B,A,A,A,A,B,D,D,D,C,B,C,C,C,A,D,C,D,D,B,B,A
Examinee.03885,L,Y,A,A,A,B,C,B,C,D,A,D,A,B,A,B,A,D,D,A,B,C,A,C,B,D,A,D,C,B,B,A,A,A,A,B,D,D,D,C,B,C,C,C,A,D,A,D,D,B,B,A
Examinee.03886,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,A,C,D,D,D,C,B,B,C,A,A,A,B,D,D,D,B,B,C,C,C,A,C,A,D,B,B,B,A
Examinee.03887,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,B,A,A,C,D,D,B,C,B,B,A,A,B,A,B,D,D,D,B,B,C,C,B,A,D,C,D,B,B,B,A
Examinee.03888,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,B,B,D,D,D,A,B,C,A,C,A,D,A,D,C,B,B,A,D,A,A,B,D,D,D,C,B,D,C,C,A,D,C,A,A,B,B,D
Examinee.03889,L,Y,A,A,A,C,A,B,C,D,C,D,D,B,A,B,D,D,D,A,B,C,A,A,C,D,D,A,D,B,B,A,A,B,A,B,D,D,D,B,B,C,C,C,B,D,C,D,B,C,D,A
Examinee.03890,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,C,A,A,C,A,A,A,C,C,B,A,A,B,A,B,D,D,D,A,B,D,C,C,B,D,C,D,B,B,D,A
Examinee.03891,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,A,B,A,D,D,C,B,B,A,A,B,A,B,D,D,D,C,B,D,C,C,A,D,C,D,B,C,D,D
Examinee.03892,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,D,A,D,C,B,B,B,A,C,A,B,D,D,D,B,B,D,D,C,A,D,A,D,B,B,B,A
Examinee.03893,L,Y,A,A,A,B,C,A,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,D,A,A,D,D,C,B,B,D,A,A,A,B,D,D,D,C,B,D,D,C,B,B,A,D,B,B,B,A
Examinee.03894,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,A,C,A,B,C,A,A,D,C,B,B,C,A,C,A,B,D,D,D,B,B,D,D,C,A,D,A,D,B,B,A,A
Examinee.03895,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,B,A,D,A,D,C,B,B,B,A,C,A,B,D,D,D,B,B,D,D,C,B,A,A,D,B,B,B,A
Examinee.03896,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,A,C,B,C,A,D,A,D,C,D,B,A,A,C,A,B,D,D,D,C,B,D,D,C,B,A,A,D,B,B,A,A
Examinee.03897,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,A,C,A,B,A,D,A,D,C,B,B,B,A,C,A,B,D,D,D,B,B,D,D,C,A,D,A,D,B,B,A,A
Examinee.03898,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,A,B,A,D,D,A,A,C,A,A,A,C,A,C,C,C,B,B,A,C,D,B,D,D,D,B,B,D,D,C,A,D,A,D,B,B,A,A
Examinee.03899,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,D,D,D,A,B,C,A,B,A,D,A,D,C,B,B,A,A,C,A,B,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03900,L,Y,A,A,A,B,C,B,A,D,C,D,B,B,A,B,A,D,D,A,B,C,A,B,A,D,A,D,C,B,B,C,A,C,D,B,D,D,D,C,B,D,D,C,A,D,A,D,B,B,B,A
Examinee.03901,L,Y,A,A,A,B,A,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,A,A,C,A,D,C,B,B,B,A,C,D,B,D,D,D,B,B,C,C,C,A,D,A,D,B,B,B,A
Examinee.03902,L,Y,A,A,D,B,C,C,C,D,C,D,B,B,C,B,D,D,D,A,B,C,A,D,A,A,B,D,C,B,B,C,C,A,A,B,D,D,D,C,B,D,C,C,A,C,A,D,B,B,C,A
Examinee.03903,L,Y,A,A,D,B,B,B,C,D,C,B,A,B,A,B,D,D,D,A,B,C,A,C,A,A,C,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03904,L,Y,A,A,D,A,C,C,B,D,C,D,A,B,A,B,D,D,D,A,B,C,A,B,A,A,A,D,C,B,B,B,C,A,A,B,D,D,D,C,B,D,C,C,A,B,A,B,B,B,D,A
Examinee.03905,L,Y,A,A,D,B,C,A,C,D,C,D,B,B,B,B,D,D,D,A,B,C,A,C,A,A,C,D,C,B,B,B,C,A,A,B,D,D,D,B,B,D,C,C,A,D,A,D,B,B,C,A
Examinee.03906,L,Y,A,A,D,B,C,B,B,D,C,D,C,B,B,B,B,D,D,A,B,C,A,D,A,A,C,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,A,C,D,B,B,D,A
Examinee.03907,L,Y,A,A,D,B,C,A,C,D,C,D,B,B,A,B,C,D,D,A,B,C,A,S,A,A,S,D,C,B,B,A,A,C,A,A,B,D,D,C,B,D,D,C,C,A,C,A,C,C,A,D
Examinee.03908,L,Y,A,A,D,B,C,B,A,D,C,D,C,B,C,B,A,D,D,A,B,C,A,D,A,A,A,D,C,B,B,B,D,A,C,B,D,D,D,A,B,D,D,C,A,D,A,A,B,A,D,A
Examinee.03909,P,Y,A,A,D,B,C,B,B,D,C,D,C,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,B,B,A,C,A,A,B,D,D,D,D,B,D,C,C,A,A,A,A,B,B,B,A
Examinee.03910,L,Y,A,A,D,B,C,B,A,D,C,C,C,B,B,B,D,D,D,A,B,C,A,D,A,A,A,D,C,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,A,A,C,B,B,B,A
Examinee.03911,L,Y,A,A,D,B,A,B,C,D,C,A,A,B,C,B,D,D,D,A,D,C,A,B,A,C,A,B,C,B,A,A,A,C,A,A,D,D,D,C,B,D,D,C,A,C,A,D,A,B,C,A
Examinee.03912,L,Y,A,A,A,B,C,B,C,D,C,D,A,B,B,B,A,D,D,A,B,C,A,D,A,A,C,D,C,B,B,A,D,A,A,B,D,D,D,B,B,D,C,C,A,D,C,D,B,B,B,C
Examinee.03913,L,Y,A,A,D,B,C,B,A,D,C,A,D,B,A,B,D,D,D,A,B,C,A,D,A,A,A,D,C,B,B,A,A,A,A,B,D,D,D,C,B,D,C,C,B,B,A,D,B,B,B,A
Examinee.03914,L,Y,A,A,D,B,C,B,C,D,C,A,A,B,C,B,D,D,D,A,B,C,A,B,A,B,A,D,C,B,B,D,C,A,A,B,D,D,D,D,B,D,C,C,A,A,A,D,B,B,B,A
Examinee.03915,L,Y,A,A,D,B,C,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,B,A,D,A,D,C,A,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,A,A,D,B,B,B,A
Examinee.03916,P,Y,A,A,D,B,C,B,C,D,C,B,D,B,A,B,D,D,D,A,B,C,A,C,A,A,A,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,A,A,D,B,B,B,A
Examinee.03917,L,Y,A,A,D,B,C,B,A,D,C,D,B,B,A,B,A,D,D,A,B,C,A,D,A,D,A,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,B,B,B,A,A
Examinee.03918,L,Y,A,A,D,B,C,C,A,D,C,D,A,B,A,B,D,D,D,A,B,C,A,C,A,A,A,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,A,A,D,B,B,B,A
Examinee.03919,L,Y,A,A,D,B,C,C,B,D,C,B,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,A,A,D,B,B,B,A
Examinee.03920,L,Y,A,A,D,B,C,C,A,D,C,A,D,B,C,B,B,D,D,A,B,C,A,A,A,A,C,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,B,D,B,B,C,A
Examinee.03921,L,Y,A,A,D,B,C,C,C,D,C,D,D,B,C,B,B,D,D,A,B,C,A,A,D,D,A,D,C,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,D,A,B,B,B,B,A
Examinee.03922,L,Y,A,A,D,B,C,C,B,D,C,B,B,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,B,B,B,B,A
Examinee.03923,L,Y,A,A,A,B,B,B,C,A,C,D,C,B,B,B,D,D,D,A,B,C,A,C,A,A,C,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,C,D,B,B,D,A
Examinee.03924,L,Y,A,A,D,B,C,B,C,D,C,D,A,B,A,B,D,D,D,A,B,C,A,C,A,A,C,D,C,B,B,E,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03925,L,Y,A,A,A,B,C,B,C,D,C,D,D,B,A,B,A,D,D,A,B,C,A,C,A,A,C,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03926,L,Y,A,A,D,B,C,B,C,D,C,D,A,B,A,B,D,D,D,A,B,C,A,C,A,A,D,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,C,A,D,C,D,B,B,D,A
Examinee.03927,L,Y,A,A,D,C,C,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,A,A,A,A,D,C,B,B,C,C,A,A,D,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03928,L,Y,A,A,D,B,C,C,B,D,C,D,B,B,C,C,A,D,D,A,B,D,C,A,A,D,A,A,C,A,B,A,A,B,A,B,D,D,D,B,B,A,C,C,B,D,A,D,A,B,B,A
Examinee.03929,L,Y,A,A,D,B,C,A,C,D,C,D,A,B,C,B,A,D,D,A,B,C,A,A,A,A,B,D,C,B,B,D,C,A,A,B,D,D,D,C,B,D,C,C,A,C,D,A,B,B,C,A
Examinee.03930,L,Y,A,A,D,B,C,B,C,D,C,B,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,B,B,C,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,A,B,B,B,A
Examinee.03931,L,Y,A,A,D,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,B,B,C,C,A,A,B,D,D,D,C,B,B,C,C,A,D,A,A,B,B,B,A
Examinee.03932,L,Y,A,A,D,B,C,A,C,D,C,D,A,B,A,B,A,D,D,A,B,C,A,A,A,A,B,D,C,B,B,C,C,A,A,B,D,D,D,C,B,D,C,C,A,C,A,A,B,B,C,A
Examinee.03933,L,Y,A,A,D,B,C,A,C,D,C,D,D,B,B,B,A,D,D,A,B,C,A,A,A,A,A,D,D,C,B,C,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03934,L,Y,A,A,D,A,C,C,C,D,C,D,B,B,A,B,A,D,D,A,B,C,A,C,A,A,B,D,C,B,B,A,C,A,A,B,D,D,D,C,B,D,C,A,B,C,C,D,B,B,C,A
Examinee.03935,L,Y,A,A,A,C,C,B,A,D,C,A,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,B,B,C,C,C,A,B,D,D,D,C,B,D,C,C,B,D,A,D,B,B,B,A
Examinee.03936,L,Y,A,A,D,B,C,A,C,D,C,D,B,B,C,B,A,D,D,A,B,C,A,A,A,A,A,B,C,B,B,C,C,A,A,B,D,D,D,C,B,D,C,C,A,D,A,D,B,B,B,A
Examinee.03937,L,Y,A,A,A,A,B,C,B,D,C,D,A,B,A,B,A,D,D,A,B,C,A,B,A,D,A,D,C,B,B,B,C,A,A,B,D,D,D,B,B,D,C,C,A,D,A,B,B,B,D,A
Examinee.03938,L,Y,A,A,A,B,B,C,A,D,C,D,A,B,A,B,B,D,D,A,B,C,A,B,A,D,A,D,C,B,B,B,A,C,A,C,D,D,D,B,B,D,D,C,A,D,A,B,B,B,D,A
Examinee.03939,L,Y,A,A,C,B,B,B,C,D,C,D,D,B,C,B,D,C,D,A,B,C,A,D,A,D,A,A,D,C,B,A,A,B,B,C,B,D,D,B,B,D,C,C,A,C,A,D,B,B,A,A
Examinee.03940,L,Y,A,A,D,B,C,A,B,D,C,D,B,B,A,B,B,D,D,A,B,C,A,D,A,D,A,D,C,B,B,D,C,A,D,B,C,D,D,B,B,D,A,C,A,D,A,D,A,B,A,A
Examinee.03941,L,Y,A,B,A,B,C,B,C,D,C,D,A,B,A,B,A,D,D,A,A,C,A,B,A,D,A,D,C,B,B,B,A,D,A,C,D,D,D,B,B,D,D,C,A,C,A,D,B,B,D,A
Examinee.03942,P,Y,A,D,B,A,C,A,B,D,C,D,A,B,A,C,D,D,D,A,A,C,A,D,A,B,A,B,B,C,A,A,C,C,D,B,B,D,D,A,B,C,C,C,D,D,A,D,A,B,D,A
Examinee.03943,P,Y,A,A,B,B,A,C,B,D,C,D,A,B,A,B,D,B,D,A,B,C,A,D,A,D,A,D,C,A,B,A,B,A,C,B,C,D,D,B,B,A,C,C,A,A,A,D,C,B,B,A
Examinee.03944,P,Y,A,A,C,B,D,D,B,B,D,B,D,B,C,A,C,D,D,A,A,C,A,D,A,B,A,D,C,B,A,A,C,B,C,B,D,D,C,A,B,D,C,C,B,A,A,C,A,B,D,A
Examinee.03945,P,Y,A,A,D,A,C,A,A,D,D,D,D,B,C,B,B,D,D,A,B,C,A,D,A,B,A,D,C,B,A,A,C,B,A,B,D,D,C,A,B,C,B,C,B,B,A,D,B,B,D,A
Examinee.03946,P,Y,A,A,D,B,C,B,A,D,C,B,C,B,C,A,B,D,D,A,A,C,C,D,A,D,A,D,C,B,B,A,C,B,B,B,D,D,C,A,B,C,A,C,B,B,C,C,A,B,D,A
Examinee.03947,P,Y,A,A,B,A,C,A,B,D,C,D,D,B,C,D,D,D,D,B,D,C,A,A,B,B,D,D,B,C,B,A,D,B,A,B,B,D,C,D,B,D,C,C,B,A,A,D,B,B,C,A
Examinee.03948,P,Y,A,A,A,B,C,A,B,D,C,D,A,B,C,B,C,D,D,A,A,C,C,A,A,C,A,D,B,A,B,D,A,B,A,B,D,D,C,D,B,C,C,C,C,D,A,D,C,B,D,A
Examinee.03949,P,Y,A,A,C,B,B,A,A,D,C,B,C,B,A,A,B,D,D,A,D,C,A,A,A,D,A,D,C,B,A,A,C,C,C,B,D,D,C,B,B,A,B,C,B,A,A,D,A,B,D,A
Examinee.03950,P,Y,A,D,B,A,B,A,B,D,C,B,D,B,C,B,C,D,D,A,A,D,A,C,B,D,A,B,C,A,B,C,B,B,C,B,D,D,C,B,A,B,B,C,B,A,A,D,A,B,C,A
Examinee.03951,P,Y,A,A,B,B,C,A,B,B,D,D,A,B,C,B,A,D,D,A,A,C,A,D,A,B,A,D,C,B,D,A,C,B,C,B,D,D,C,A,B,D,B,C,B,B,C,C,A,B,A,A
Examinee.03952,P,Y,A,A,B,B,B,A,B,B,D,B,D,B,C,B,D,D,D,A,B,D,A,D,A,D,B,D,D,B,D,C,C,C,C,C,D,D,C,A,B,A,A,C,B,B,C,D,A,B,D,A
Examinee.03953,P,Y,A,A,B,C,A,A,B,D,C,D,D,B,C,A,C,D,D,A,B,C,A,A,A,D,A,D,C,B,B,A,A,C,C,B,A,D,D,A,B,D,A,C,B,B,C,D,B,B,B,A
Examinee.03954,P,Y,C,B,A,B,C,A,C,A,C,B,C,B,C,E,B,A,D,D,A,D,C,B,B,C,B,A,B,B,C,B,C,A,A,B,A,E,C,B,A,C,A,C,A,B,C,E,B,A,B,C
Examinee.03955,P,Y,A,A,A,B,A,B,A,D,C,D,B,B,C,B,D,D,D,A,A,C,C,C,A,D,A,B,C,C,B,C,D,B,A,B,D,D,D,B,B,D,A,C,B,D,A,D,B,B,B,D
Examinee.03956,P,Y,A,A,C,B,C,A,B,D,C,D,D,B,C,C,C,D,D,A,A,D,A,D,A,D,B,D,C,B,A,A,B,C,C,B,D,D,C,A,B,A,A,C,B,B,A,D,A,B,D,A
Examinee.03957,P,Y,A,A,C,B,D,D,B,B,D,D,D,B,C,A,C,D,D,A,A,D,A,D,A,D,B,D,C,B,A,A,C,C,C,B,D,D,A,A,B,A,A,C,B,B,C,D,A,B,D,A
Examinee.03958,P,Y,A,A,D,B,C,C,B,B,D,D,D,B,C,A,D,D,D,A,A,C,A,D,A,D,A,D,C,B,A,A,C,C,C,B,D,D,A,A,B,A,C,C,B,B,A,B,B,B,D,A
Examinee.03959,P,Y,A,A,C,B,D,D,B,B,D,D,D,B,C,B,C,D,D,A,A,D,A,C,A,D,A,D,C,B,B,A,C,C,C,B,D,D,A,A,B,A,A,C,B,B,C,D,A,B,D,A
Examinee.03960,P,Y,A,A,C,B,C,B,B,B,D,A,D,A,C,A,C,D,D,A,D,D,A,D,A,D,A,D,C,B,A,A,C,C,C,B,D,D,A,A,B,A,A,C,B,B,C,D,A,B,D,A
Examinee.03961,P,Y,A,A,C,B,C,C,B,B,C,D,D,B,B,B,C,D,D,A,A,C,C,D,A,C,D,D,C,C,B,A,C,A,A,B,D,D,C,C,B,D,C,C,B,B,C,D,C,B,D,A
Examinee.03962,P,Y,A,A,D,A,C,B,C,D,C,B,C,B,A,B,D,D,D,A,A,D,A,C,A,D,A,A,C,C,A,B,A,B,C,B,D,D,D,B,C,A,C,C,B,D,C,D,A,B,D,A
Examinee.03963,P,Y,A,A,A,B,C,B,A,D,C,D,B,B,A,B,B,D,D,A,D,C,A,C,A,A,B,D,C,A,A,B,D,B,A,B,D,D,D,A,B,D,B,C,B,D,A,B,A,B,B,A
Examinee.03964,P,Y,A,B,D,B,C,B,C,D,C,D,D,B,B,B,B,D,D,A,B,C,A,C,A,A,A,D,C,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,D,D,C,B,B,C,A
Examinee.03965,P,Y,A,D,A,A,C,A,C,D,C,D,D,B,A,B,A,D,D,A,A,B,A,D,A,D,A,D,C,B,A,B,A,B,C,B,C,D,D,A,C,B,A,C,B,D,A,D,A,B,D,A
Examinee.03966,P,Y,A,A,B,B,B,B,B,D,C,D,A,B,C,B,A,D,D,A,B,C,A,D,A,A,A,D,C,B,A,A,B,B,C,A,D,D,B,A,B,D,A,C,B,D,A,B,A,B,D,D
Examinee.03967,P,Y,A,D,B,B,C,B,B,D,C,D,B,B,D,B,A,D,D,A,D,C,A,D,A,D,A,D,C,B,A,A,B,C,C,B,D,D,D,A,B,C,C,C,B,D,A,B,A,B,D,A
Examinee.03968,P,Y,A,A,B,A,B,C,B,D,C,D,A,B,C,B,A,D,D,A,B,C,A,B,A,D,B,A,C,C,B,A,A,B,A,B,D,A,D,A,B,A,C,C,D,D,A,B,A,B,B,B
Examinee.03969,P,Y,A,A,C,B,C,A,C,D,C,D,D,B,A,B,A,D,D,A,D,C,A,D,A,A,A,C,C,C,B,A,C,A,A,B,D,B,D,C,B,D,C,C,B,B,C,D,B,B,C,A
Examinee.03970,P,Y,A,A,D,B,C,A,C,A,C,B,D,B,B,B,A,D,D,A,D,C,A,D,A,A,A,D,C,C,B,A,C,A,A,B,D,D,D,C,B,D,C,C,B,B,A,A,B,B,D,A
Examinee.03971,P,Y,A,A,C,A,C,A,A,D,C,B,D,B,A,C,D,D,D,A,B,C,A,D,A,D,A,D,C,B,A,A,C,A,C,B,D,D,C,D,B,D,C,C,B,B,C,D,A,B,D,A
Examinee.03972,P,Y,A,B,A,B,C,B,A,A,C,B,D,B,C,D,A,D,D,A,A,C,A,D,A,C,A,D,C,C,B,A,B,C,C,B,D,D,C,A,B,B,C,C,B,B,A,A,A,B,D,A
Examinee.03973,P,Y,A,A,D,B,C,A,B,D,C,D,A,B,A,B,A,D,D,A,B,B,A,C,A,D,A,D,C,B,A,A,C,A,C,B,D,D,B,A,B,D,B,C,B,C,C,D,A,B,D,A
Examinee.03974,P,Y,A,A,A,B,A,B,C,D,C,D,D,B,C,B,D,D,D,A,A,C,A,C,B,A,A,D,C,B,B,A,C,A,C,B,D,D,D,A,B,C,A,C,B,A,A,D,A,B,D,A
Examinee.03975,P,Y,A,A,D,B,A,B,B,D,C,D,B,B,C,B,A,D,D,A,A,C,A,B,A,D,C,B,C,A,B,C,C,B,A,C,B,D,B,A,B,D,C,C,D,B,A,D,C,A,A,A
Examinee.03976,P,Y,A,B,B,A,C,B,A,D,C,D,A,B,C,B,D,D,D,A,B,C,A,D,A,D,A,D,C,B,A,A,C,B,C,B,D,D,C,A,B,A,C,C,B,B,A,D,A,B,D,A
Examinee.03977,P,Y,A,A,D,B,C,B,C,D,C,D,B,B,A,B,A,D,D,A,A,C,A,C,A,A,A,D,C,C,B,A,C,A,A,B,B,B,C,C,B,D,C,C,B,A,C,A,B,B,B,A
Examinee.03978,P,Y,A,A,D,B,C,A,B,D,C,D,A,B,C,B,A,A,D,A,A,C,A,C,B,A,A,D,C,A,B,A,A,A,A,B,D,D,D,A,B,D,A,C,A,D,A,D,C,B,B,B
Examinee.03979,P,Y,A,B,A,B,A,A,C,D,C,D,B,B,C,B,D,D,D,A,A,C,A,C,B,A,A,D,C,B,B,A,A,A,A,B,C,D,D,A,B,D,A,C,A,D,A,D,D,A,D,C
Examinee.03980,P,Y,A,A,C,A,C,C,B,D,C,D,C,B,A,A,D,D,D,A,A,C,B,C,D,A,A,A,C,D,B,A,C,B,A,B,A,D,A,D,B,A,B,C,C,D,A,D,B,C,B,A
Examinee.03981,P,Y,A,B,A,B,C,A,C,D,C,D,A,B,C,B,A,C,D,A,A,C,A,C,B,A,A,D,C,A,B,A,A,A,A,B,D,D,C,A,B,D,A,C,B,A,A,D,C,B,B,B
Examinee.03982,P,Y,A,A,B,B,C,B,A,D,C,D,A,B,C,B,B,D,D,A,C,C,A,C,A,A,C,D,D,C,B,A,D,B,C,B,D,D,C,B,B,D,B,A,A,D,A,D,A,B,B,A
Examinee.03983,P,Y,A,A,B,B,C,B,A,D,C,D,A,B,A,B,D,D,D,A,B,D,A,C,A,A,A,D,C,A,B,A,C,A,A,C,B,D,C,B,B,D,C,C,B,D,A,D,A,B,A,C
Examinee.03984,P,Y,A,A,C,B,A,B,C,D,C,B,A,B,A,B,A,D,D,A,B,C,A,D,A,B,A,A,C,C,B,B,A,A,A,A,D,D,D,A,B,A,B,C,B,A,A,D,B,B,B,A
Examinee.03985,P,Y,A,A,B,C,A,B,A,D,C,B,A,B,A,B,D,D,D,A,D,C,B,D,A,D,D,D,C,C,A,A,C,A,C,C,D,D,C,B,C,C,B,C,A,A,D,B,B,C,D,B
Examinee.03986,P,Y,A,A,B,B,A,B,A,D,C,B,B,B,A,B,A,D,D,A,A,C,A,C,B,A,A,D,C,B,B,A,D,A,A,B,C,D,D,A,B,A,A,C,A,C,C,A,A,B,B,B
Examinee.03987,P,Y,A,A,D,B,B,C,B,D,C,D,A,B,A,B,A,D,D,A,A,C,A,B,A,A,A,A,C,C,B,B,A,A,A,B,C,D,D,C,B,D,B,C,C,C,A,D,C,B,B,A
Examinee.03988,P,Y,A,B,C,B,C,A,C,D,C,D,B,B,C,A,D,A,D,B,B,D,D,C,D,D,B,A,C,A,B,B,B,A,B,B,B,D,D,B,B,D,D,C,A,C,C,D,A,A,D,A
Examinee.03989,P,Y,A,A,B,B,B,C,B,D,C,D,B,B,A,B,A,A,D,A,B,C,A,D,A,B,A,D,C,A,D,B,A,A,C,A,C,D,D,B,B,D,C,C,B,A,A,D,B,B,A,A
Examinee.03990,P,Y,A,A,B,B,A,B,A,D,C,B,B,B,A,A,D,D,D,A,C,D,A,D,A,A,A,D,C,D,A,A,B,C,C,B,D,D,B,B,A,D,C,C,B,C,C,D,C,A,D,B
